Alliance Id,Alliance Tag,Building Power,City Sieges,Defeats,Faction,Gems,Gems Spent,Gold,Gold Spent,Helps Given,Hero Power,Highest Power,Home Server,In Power Rankings,Killcount T1,Killcount T2,Killcount T3,Killcount T4,Killcount T5,Legion Power,Lord Id,Mana,Mana Spent,Map Id,merits,Name,Ore,Power,Resources Given,Resources Given Count,Scouted,Stone Spent,T4 +T5,Tech Power,Town Center,Units Dead,Units Healed,Units Killed,Victories,Wood,Wood Spent
227112,EIK,18820467,99,28207,League of Order,577,1035561,2370726927,6623989505,86869,6491220,78670570,176,True,12915502,3581645,5228907,50726601,65542199,25356206,4270318,1981224050,3167191823,176,10001307,rebel04,2184189192,78669570,154219691,34,566,5369570064,116268800,27865677,25,1044397,298125075,138169002,132747,2410131682,6283568927
227112,EIK,18407007,99,31199,League of Order,19,894895,3903252305,4093351815,108656,6111770,107521730,176,True,36331572,2845511,8873961,131777629,149711774,51270422,1254089,3225851754,2383936252,176,13517526,ᵀᴴᴱ Ƥariah,3184500609,107521730,1047606909,215,767,3075948589,281489403,31732531,25,760602,247759921,329633819,191005,4344116394,4748134146
322047,EIf,10251841,9,663,League of Order,90,2000,977775843,57969500,24513,2362550,24786829,176,True,25513,10771,24713,288848,30758,5874520,7425388,280342410,13628500,176,-,lone,727721686,24786829,4081696,3,1,45897500,319606,6297918,25,192999,11734571,407761,7126,1005615265,59729500
322211,EIL,9486255,6,234,League of Order,-,104760,4020232188,1848076890,40317,1144170,14212917,176,True,326,1695,6878,292390,1502,783989,4582560,184081110,143136267,176,-,Global Farm 1,3385864995,14212917,2378922912,652,21,1385625494,293892,2798503,25,5174,1937164,309783,776,4078014544,2367219029
339847,EIV,18820467,294,131457,League of Order,21,6251412,1285394402,12577757678,129368,9038960,190668772,176,True,59730454,12570654,15051246,448629820,787218856,113200618,1842343,2578216873,8839991731,176,74863809,Wawros,1493568589,172794451,516048910,105,1156,9407656396,1235848676,31734406,25,2154536,567104422,1323280544,416664,1041225071,12895789678
277070,RA-S,3578647,-,1667,League of Order,-,41095,2346315762,1642987347,19278,2999750,14672701,266,True,0,0,466,87741,349083,4978880,8388865,81664666,149999127,266,155231,SlyFarm3,2568471154,14672701,3612922007,1467,-,1499977931,436824,3115424,21,70085,41205239,437290,33378,1556868507,1157569238
277070,RA-S,3627443,-,1175,League of Order,-,38535,1186916865,1065475208,20661,2825850,14802518,266,True,0,2299,1667,70229,451302,4757957,8388585,81829162,152086590,266,264087,SlyFarm2,1447881112,14498722,3815269159,1550,-,957015415,521531,3287472,21,171638,38981826,525497,33891,4222982768,2485111823
277070,RA-S,3618656,-,1191,League of Order,-,41050,2716210786,1781292216,20994,2769300,14868308,266,True,77,833,8856,97362,422814,4781843,8361079,84530565,142857470,266,260465,SlyFarm,2338333471,14525607,3810759980,1644,-,1365220816,520176,3355808,21,180718,37979482,529942,33330,1538798335,1148004114
277070,RA-S,2581130,-,88,League of Order,-,86929,1726786840,1483467334,5302,1375020,11395318,266,True,204,48,397,2063,0,5399647,11651081,58236834,197738890,266,-,狗肉囡囡,878657071,11395318,1719132418,633,-,699168184,2063,2039521,21,5197,458981,2712,2545,1544857597,1390036968
277070,RA-S,2971869,-,95,League of Order,80,9143,1129083527,1104615509,12181,1063000,9900971,266,True,436913,0,1133,19256,31068,2769556,12371280,76305741,86688250,266,32655,職業農夫,946612177,9770915,2218971040,901,30,702943835,50324,2966490,21,125520,3025081,488370,504,1680158853,1460660757
277070,RA-S,2631796,12,752,League of Order,248,37443,21441600,144491841,10196,2399070,10215666,266,True,69885,166084,4255,145126,8788,2683687,11000408,26283746,53991192,266,9342,Ov3rlord,23316683,9032048,-,-,1,104670123,153914,1317495,21,372224,4599792,398134,2531,75971793,141867726
305973,RA-M,3181752,-,17,League of Order,-,61041,799672911,1030729694,2789,2224370,10261748,266,True,0,0,0,0,0,2461784,17942213,33047301,133784000,266,45,MKaido,452980839,10261748,442169438,158,-,338977900,0,2393842,21,-,1578993,113,4285,682540896,517394200
305973,RA-M,2035750,-,7,League of Order,240,33903,356186271,587840920,3169,1368540,9209780,266,True,0,0,0,0,0,3700438,16587303,114674744,158457080,266,-,Dayツ,176161225,9209780,-,-,2,321453393,0,1961052,21,6483,253338,44387,1925,300593124,572501810
312253,RA-D,2995669,-,104,League of Order,-,44300,917029437,775038640,8105,1892450,11777815,266,True,0,0,961,11690,0,1137663,8491723,367268269,203093600,266,-,LiL LiLy彡,571904636,8592707,-,-,-,372837895,11690,2566925,21,10164,3417999,12651,4133,902471824,782237510
-,-,3097173,-,998,League of Order,242,,198511852,,22516,1245670,8097067,266,True,68499,444233,498897,518981,0,2161066,12290564,68881832,,266,-,nazik2,164189753,8097067,7258067,5,86,,518981,1593158,22,2083,5244771,1531311,2878,209514330,
277070,RA-S,2959986,-,181,League of Order,-,68515,1991220126,2174932229,9276,1786060,10177296,266,True,0,0,0,0,0,3194160,17601372,27322413,134793550,266,-,小胡椒,1147152617,10177296,2989680438,1023,-,1227373753,0,2237090,22,-,1972775,3300,3786,2118025989,1823903825
277070,RA-S,3547352,-,85,League of Order,-,29086,1075629486,1046098655,2921,997900,9313027,266,True,0,11,6,2445,17626,3226126,12467028,63320559,136610160,266,1932,阿爾薩斯採集3,776420066,9305966,1048889062,413,-,813175234,20071,1534588,22,98882,1555445,20088,235,962678657,972320576
312253,RA-D,3329145,-,403,League of Order,478,41135,1140626983,1184952367,11296,1899390,8996385,266,True,0,1652,1877,5789,4877,1667819,7716880,40457624,94192739,266,36,Beri Tiny,612114669,8996385,1791468140,730,2,635107250,10666,2100031,22,1037,2602647,14195,2528,1122195688,1152653684
312253,RA-D,3299092,1,509,League of Order,405,39425,1127420553,1198513766,9686,2012940,9119417,266,True,0,1631,49,246,2186,1647946,6668928,43622652,95201250,266,-,Beri Small,600953722,9119417,1842403016,736,1,670698128,2432,2159439,22,-,1272172,4127,2683,1109797546,1181173615
312253,RA-D,3262245,157,871,League of Order,644,300,215468599,115102715,25803,1719700,10348894,266,True,1208148,282836,88617,718673,1916,2886021,1233658,76771032,43771543,266,-,Trooper04,575689433,10239514,68225938,35,496,53216859,720589,2371548,22,96822,6395815,2416902,6402,235370720,102879495
312253,RA-D,3158298,22,565,League of Order,60,58748,618068180,526747740,8238,2014710,14245281,266,True,422926,891,23975,361249,39055,4752341,144578,231219381,219882905,266,-,A P  O L L O,435642748,14245281,294126660,199,34,368200013,400304,4319932,22,150163,5686108,862041,2669,634172003,527940073
312253,RA-D,3274293,5,1210,League of Order,1379,,258654349,121602550,16154,1758300,11395635,266,True,28099,12097,25068,678161,3489,3621968,1265573,94593792,38842460,266,-,Trooper03,547317831,11395635,6123848,3,7,62339419,681650,2741074,22,2681,8327018,748803,6881,246658065,124408000
-,-,3497947,17,1115,League of Order,875,15700,147059988,34194000,20524,1258400,8588869,266,True,611671,1365400,1378069,249583,17020,1946045,6646969,85579784,2680000,266,-,ᴿᴸAgreSsoR,143754848,8588869,2880828,2,36,17553250,266603,1886477,23,44338,3641153,3643776,6179,159067479,32877000
277070,RA-S,4455806,-,49,League of Order,-,29057,1110332442,1142962897,3185,877150,10379362,266,True,0,0,0,0,0,3362767,12559666,74005927,162336170,266,-,阿爾薩斯採集2,780567989,10379362,1114073764,440,-,859313646,0,1683639,23,-,78811,-,203,955715381,1044365870
277070,RA-S,4648246,-,7,League of Order,-,6989,1371847943,1769827400,3115,792200,10044862,266,True,0,0,0,0,0,2871414,14716455,78768652,130981700,266,-,ᴰˢ RadiantVfarm,1387642837,10044862,2585712883,815,1,1410411657,0,1733002,23,-,176910,251,41,1523616510,1932095819
277070,RA-S,6172848,-,407,League of Order,10,86657,473109944,1329664667,7648,1844120,14933533,266,True,2,4,52,116281,97904,3787913,14866914,77078758,289619042,266,26682,ᵀᴹᴰMay farmヅ6,497396585,14933533,511379936,263,3,1010514205,214185,3128652,23,223420,10330335,214243,2432,517018498,1356089973
277070,RA-S,5575139,1,1253,League of Order,19,22274,5007771585,4099154371,28461,2573240,19996332,266,True,19589,10227,7850,2935737,382051,1654222,11008437,149992520,274242920,266,-,狗肉囝囝,2757328117,14956164,7231618090,2221,4,2227067845,3317788,5153563,23,29684,31482858,3356515,18301,4207843774,3471630515
277070,RA-S,4029528,107,1383,League of Order,59,16977,251452008,178273157,16521,1414500,9388061,266,True,370900,937965,779704,1769852,20087,1742923,11268295,29228869,20963500,266,-,Moo阿牧农场,544678774,9388061,598062571,263,25,176024076,1789939,2201110,23,92990,10869178,3923842,3142,449202778,287433373
277070,RA-S,5431360,12,1416,League of Order,54,82213,932338052,511130170,25958,2119340,17124041,266,True,127721,599574,1346622,2970453,139588,2240100,11270160,139763630,90402250,266,-,熊熊特工ᵔᴥᵔ 胖達,654279511,14996673,986411309,361,70,295167659,3110041,5205873,23,29900,16515982,5186556,8001,949683868,482476881
277070,RA-S,4535652,13,777,League of Order,71,77470,6377421685,4306778728,39296,1378100,10277151,266,True,23160,46582,60649,570037,6436,1806052,6776563,72247214,160266000,266,-,Hàéna,3830170707,9918991,8316921701,2444,44,2636350023,576473,2199187,23,91765,11092618,717278,3105,5733521182,3786334088
277070,RA-S,4016464,156,968,League of Order,298,75055,2749597316,2565950763,38399,1717200,11377708,266,True,723857,741170,1014910,1078323,11744,2544536,6689816,85347195,189835000,266,-,Hàénan,9609369010,11329194,10031119551,3093,466,5536274450,1090067,3050994,23,56071,6868741,3664435,4471,2089704689,2168554571
277070,RA-S,3510185,164,2357,League of Order,20,76830,6146559812,4060565358,43503,1792700,10025862,266,True,901753,1363272,2072775,1094127,20300,1818472,6681472,61137529,175070910,266,-,Hàény,3336257808,9974625,8846034935,2747,169,2537844764,1114427,2853268,23,197212,8395063,5594372,3602,5513467416,3612701898
277070,RA-S,3571856,203,608,League of Order,88,64863,3660039912,3258197145,24874,1527100,9701876,266,True,1229976,1344533,85691,106744,0,1092136,4986821,68080539,139165000,266,-,Hàérina,1952261758,8692233,5381428807,1569,252,1909272847,106744,2501141,23,154647,2065014,2877740,3149,2911969316,2851101778
277070,RA-S,5090391,24,726,League of Order,840,45875,1742495880,1702275515,16512,1733900,12456268,266,True,152174,291586,600388,1430378,117229,2699417,12372080,100793716,137999250,266,-,Hàévnin,2513241650,12456268,3899668767,1218,109,2142397413,1547607,2932560,23,95281,8674527,2592308,4461,1851101526,1696308589
277070,RA-S,5182603,292,1585,League of Order,598,84465,6089129218,4462401253,41266,2011000,14374789,266,True,2053264,3260193,3771318,2703806,55558,2121968,6684371,97935370,182428743,266,-,Hàérin,3327315959,12634577,8347415419,2440,736,2747759043,2759364,3319006,23,78090,13758838,11971361,7452,5505568540,3806045320
277070,RA-S,5185845,37,93,League of Order,60,259701,705205900,1280226257,5604,2226110,18142925,266,True,79140,0,0,353367,261,1609268,13138071,231387838,311766690,266,397,WaynlovaaaMini,711566751,14404643,744311485,250,6,961805859,353628,5383420,23,698477,3367037,449504,10215,1391467447,1820735471
277070,RA-S,3337636,42,656,League of Order,-,55745,3532652615,3308884432,12545,1401750,8182241,266,True,232874,302408,150572,46795,0,1268692,7256434,20118387,102363750,266,-,Hàényi,1738778995,8154821,5225297604,1598,14,1820025320,46795,2146743,23,47852,973154,740173,1639,2814293888,2767714063
296813,RA-C,3884373,-,383,League of Order,-,14268,705610002,464792955,16045,1986640,14917705,266,True,113751,56470,170746,1089701,25705,4280700,6863743,186346133,31021723,266,22810,Frustrated,911328599,14892121,1021908334,304,36,562583287,1115406,4740408,23,20965,7994099,1456373,6445,835399364,527636617
305973,RA-M,5569625,-,22,League of Order,-,27399,1235646870,1344756276,5020,863970,9756309,266,True,0,0,9,4908,140,591079,15045778,111825748,165679750,266,-,活血小幫手,1988150482,9756309,1318889501,454,-,1419305884,5048,2731635,23,37992,506846,5057,4,2142867611,1955890616
305973,RA-M,5476895,-,396,League of Order,-,89769,1242445467,1210258305,15959,2680570,19555004,266,True,0,517,1330,762533,4234,5227324,11286746,194579280,243779195,266,2947,Dissona,890087522,19545104,1647087947,742,-,743238922,766767,6160315,23,39023,15015221,768614,4170,1219753789,1219860854
305973,RA-M,3404804,-,227,League of Order,-,78666,1303714828,1742465314,3385,2251670,12181342,266,True,0,0,0,0,0,3793876,17531287,108078360,221687150,266,119448,Aule31farm,294782355,12181342,728187425,218,1,539666123,0,2730992,23,-,37432404,209443,7966,353799776,962556915
305973,RA-M,5616253,-,541,League of Order,-,121470,896985959,1491951487,9240,1548520,13160372,266,True,5101740,4205,7158,40128,12733,1666988,14389054,174574593,205681154,266,129,醉了的醉月還再醉,1516380879,13160372,2826258546,831,1,1555983311,52861,4328611,23,28782,3227076,5165964,807,1924381621,2045489311
305973,RA-M,7572535,-,735,League of Order,765,129725,2700063818,2331456059,30062,2436610,17964201,266,True,0,5220,22276,664775,0,383503,13032246,174958224,234951380,266,-,Harmfree farm,1696963668,14902110,3609662185,1187,16,1422447908,664775,4509462,23,26534,13350909,692271,5415,2033987926,2071675994
305973,RA-M,5515859,-,362,League of Order,10,48136,1370617607,2624523734,6922,1882870,14021827,266,True,4276397,0,0,46519,110532,3352980,12032619,-,257201763,266,21187,Shin Jr,1088924891,13154133,3132035633,1221,3,1922699656,157051,2402424,23,19,18361338,4433448,13528,1480519672,2792505705
305973,RA-M,5298426,1,375,League of Order,393,36934,432109171,867258347,26047,1910990,18688346,266,True,2675228,54966,76619,116149,44325,2349405,11020015,112203681,236628776,266,24794,女 石油王,3056328695,14849359,1664920587,568,28,1917350130,160474,5290538,23,34788,6372051,2967757,4543,680777539,989193583
305973,RA-M,4913434,128,1443,League of Order,10,16505,931286824,349338601,25209,1402000,12436033,266,True,669054,1478466,1864555,1325565,56517,2594422,2305240,109358338,28649500,266,302,Tito Santa Farm,1345389094,12436033,764985438,270,183,671590309,1382082,3526177,23,73888,7296463,5472011,4244,296213653,140525764
305973,RA-M,5439510,24,619,League of Order,-,104939,839518779,1265614808,14335,1766340,13327776,266,True,387512,846980,787694,838266,361949,1759058,10355273,18513449,148234229,266,102930,LongHandS0ME,2003132159,12264994,2261029514,701,43,1592719584,1200215,3300086,23,28727,17486831,3277627,2322,487394829,942939669
305973,RA-M,6068365,33,1074,League of Order,29,97113,539095539,1312066347,16112,2144850,14421514,266,True,55468,153819,131366,141120,5199,436093,11082453,122582903,295440340,266,-,馬桶採木頭,454062173,14421514,2426270080,756,44,895420622,146319,5772206,23,63897,4298647,520521,4718,3074791766,3089876405
305973,RA-M,5708973,79,1489,League of Order,283,669,857135845,347865439,27832,2261120,17286587,266,True,1658061,1684603,1730598,4967111,375620,3913998,1209342,155832879,1570000,266,-,ˢᵘⁿ M,415323072,15728435,441531248,161,100,184048177,5342731,3844344,23,102056,23465801,10480034,9706,826786066,20376000
305973,RA-M,5621334,80,805,League of Order,907,51522,1320742476,900092126,26551,2735450,15116599,266,True,2598547,163407,32366,273641,38836,3392000,1284581,107347681,76953850,266,-,夢想人生,1068327178,14994599,1886732119,694,103,684027730,312477,3245815,23,125843,12152082,3143498,12036,1600371315,1118743857
312253,RA-D,4538815,-,627,League of Order,-,99808,1265921216,2007891520,4963,1632000,10831425,266,True,0,0,0,0,0,3079878,16594587,3948057,128520830,266,334,雞蛋丁,1181193450,10831425,2666415182,1076,-,1541640451,0,1580732,23,651,1542180,1138,4216,981538477,1779827106
312253,RA-D,4197089,-,57,League of Order,-,66492,232718492,985693256,2461,1444640,13078840,266,True,0,0,0,0,0,3077417,8737565,113308976,285066250,266,4150,Mini scrub,109063384,13078840,525198291,189,-,714049786,0,4359694,23,6243,1225189,7107,1870,910450347,1566022118
312253,RA-D,4765439,-,235,League of Order,-,39250,727902339,1166844068,7170,1240550,10781225,266,True,0,0,0,9376,207,2755704,17254763,96137000,219802078,266,-,呱呱五號,2197947477,10759725,2441690490,790,-,1693416393,9583,1998032,23,-,1553331,9583,4552,2840058136,2462963978
312253,RA-D,4765439,-,188,League of Order,-,37640,720233214,1191079140,6876,1349990,10889407,266,True,0,0,0,5037,979,2746056,17254813,96301178,249201538,266,-,呱呱六號,2196655929,10889407,2671114420,867,-,1729496789,6016,2027922,23,-,1471560,6016,4518,2848499864,2682782809
312253,RA-D,3333492,-,215,League of Order,25,79948,1336518725,1731698486,9011,1833770,10545513,266,True,0,0,0,23284,78597,1953703,12518455,48640020,186703594,266,32085,Tw萬波,476239990,10545513,1915758002,832,-,751065367,101881,3396692,23,-,2727119,101881,2765,826616234,1383608633
312253,RA-D,3513323,-,512,League of Order,-,160366,924685524,2122463252,3844,2530800,10816725,266,True,0,0,0,613,257717,1367750,15595502,15775460,392207694,266,156417,Mini Sam 7,1383278475,10240349,2211132613,738,1,1985328254,258330,2828476,23,979387,10928897,258330,6918,847280604,2027247296
312253,RA-D,4075583,-,402,League of Order,10,181341,1523900939,2787651850,3684,2655240,11580126,266,True,0,0,0,3548,264975,1567523,16628033,16285738,677739208,266,151232,Mini Sam 4,578964713,10912610,2794447446,1047,1,1673964930,268523,2614264,23,1119192,12006011,268523,9327,1726968530,3225523332
312253,RA-D,3327148,-,448,League of Order,30,130524,834704193,1721620958,4706,2416950,9908940,266,True,41399,80734,5036,7630,163505,1896375,4529710,16829147,243993702,266,103926,Mini Sam 0,341572446,9852281,1798964790,609,1,845425838,171135,2211808,23,710038,8075886,298304,6268,1294883557,2142745029
312253,RA-D,3497392,-,300,League of Order,-,160738,415820806,1773820747,3735,2511220,10700943,266,True,0,0,0,3589,204833,1539383,16797762,16170060,306544491,266,132278,Mini Sam 5,1850890469,10216382,2685493564,1003,2,2563221186,208422,2668387,23,950870,10620020,208422,7932,1259396445,2504570349
312253,RA-D,5962762,-,658,League of Order,-,254229,3051653250,5301051314,9511,2670990,15248975,266,True,0,0,0,13573,424413,2454252,15412623,33910201,1157259844,266,92661,Mini Sam 2,614632337,15110287,4516725156,1499,2,2264477379,437986,4022283,23,1236867,19168452,437986,16400,1730657112,4140997786
312253,RA-D,4503411,-,1886,League of Order,49,,330131270,92494020,15199,2170820,15155010,266,True,2770,4577,45983,1800837,71297,5729890,1252205,106462679,24704340,266,-,Trooper02,661814027,15155010,143027440,64,4,30857000,1872134,2750889,23,10336,19853514,1931321,8285,328522449,95802020
312253,RA-D,4336875,124,724,League of Order,-,154020,376708433,505305800,14021,2024830,15549493,266,True,313474,493536,496292,374734,73387,4599980,11053326,103800512,126807833,266,30740,熊熊特工ᵔᴥᵔ 雞腿,550149719,14966789,465097784,182,27,476343614,448121,4005104,23,49129,8061625,1795315,7448,458356859,557146138
312253,RA-D,4210859,15,548,League of Order,2649,500,661959317,331822107,22528,1513550,11059097,266,True,314214,351986,632852,1537833,28729,2116260,12540616,89696068,40726179,266,452,寺菜農場,493437677,10924353,445312708,178,112,229103587,1566562,3083684,23,248577,7644638,2870186,3042,642941954,277099622
312253,RA-D,4854758,2,198,League of Order,13,31660,937357801,1127519159,17435,2134880,13582416,266,True,1754,7605,43378,119302,17570,4228018,6683160,38811004,131128740,266,2961,Just Sushi,929799054,13582416,2151970301,823,23,824248432,136872,2364760,23,57653,4149187,190619,3503,1114799943,1318435622
312253,RA-D,3410140,222,671,League of Order,20,7600,2038896053,2906633343,18412,1395050,8332509,266,True,456505,635337,396125,414558,3516,1758440,5761192,64044788,31290750,266,-,BankRss 6,1967656767,8332509,4709608537,1607,282,1726989711,418074,1768879,23,190631,3529906,2026234,2289,2135729116,2051788186
312253,RA-D,3891573,7,720,League of Order,-,14260,482800633,117108916,19431,1542700,10652455,266,True,701256,352372,548850,646153,72886,2454695,1826421,85985469,42028000,266,-,Diuuufarmer,439530786,10543934,524976877,192,36,86936446,719039,2654966,23,246374,7667355,2326888,4044,1213339751,620876531
312253,RA-D,5350719,8,619,League of Order,524,37811,1349090442,1196952379,17580,2549930,15151626,266,True,30628266,185503,206211,94086,47387,2163631,6434090,173593562,92121250,266,61237,Beri Little,809360833,14921869,1982530486,688,45,656317168,141473,4857589,23,3994,6698833,31164291,6686,1313703728,1204889272
327183,~OH~,5049704,-,,League of Order,-,31380,652133399,966482300,3173,609100,9739656,266,True,0,0,0,0,0,1875754,17871716,306757979,154371950,266,-,FᴬᴿᴹᴱᴿHAM411ᶜ,246115598,9739656,2908818,2,-,476491650,0,2205098,23,-,3749,-,15,598819961,952126200
327419,css,3779445,115,537,League of Order,-,45247,917911507,1488909688,2058,2016560,8827591,266,True,479364,147620,2080,13744,0,1419841,14564264,2175795,116454129,266,3790,我是ikun别打我,1200736602,8827591,2456208124,858,-,1379575128,13744,1611745,23,13612,2882559,673357,5038,1218056391,1662972653
-,-,6002091,-,4,League of Order,-,38604,1178693200,1577841482,5977,1010300,10615934,266,True,0,0,0,33,59,556980,17904993,74674831,202359250,266,-,little sp4nky K,727122595,10615934,1268118264,438,-,966879109,92,3046563,24,-,175446,92,29,1258086938,1524991258
-,-,5357319,-,132,League of Order,-,263747,336679673,1479013884,2300,1647450,12881836,266,True,0,0,0,0,0,1929656,8392146,8952451,238613750,266,-,Louie lumber mill,240388036,12881836,1334424615,468,-,973804007,0,3947411,24,-,1247700,1012,1797,1945458128,2396503883
-,-,6056147,-,130,League of Order,-,361453,536414589,1699848295,3966,2023980,14720943,266,True,0,0,0,0,0,1842378,15406211,96536575,256944183,266,-,Louie rock farm,1645307441,13994553,1901056193,589,-,1751046684,0,4072048,24,-,1063824,-,3741,317599074,1307952670
277070,RA-S,6837517,-,360,League of Order,-,81031,2869437650,3491071194,18347,1992770,15008405,266,True,0,184,1,87127,142069,1079567,13934959,120405360,403866828,266,2989,little sp4nky,2215075838,14885820,5241429271,1656,10,2417484839,229196,4975966,24,54536,10202924,229381,2356,3583500596,3988386573
277070,RA-S,6659177,20,1262,League of Order,650,31555,4242492849,2928018098,17411,1572550,13837045,266,True,178258,115968,91773,579290,347198,3578015,1185844,63655959,138451617,266,-,wrdsss,3117987426,13837045,6062594978,1825,63,2141890508,926488,2027303,24,19877,27264459,1315231,4103,4363892967,3125601172
305973,RA-M,5598135,-,11,League of Order,-,115497,522734271,848636600,6039,713450,10415428,266,True,0,0,0,0,0,2282450,19073314,110334000,142496000,266,-,Fᵃʳᵐᵉʳ Шᴵᴵᴺ,392080500,10415428,-,-,-,534431950,0,1821393,24,-,469285,-,2069,574545619,838913900
305973,RA-M,6228954,-,39,League of Order,-,41061,736872733,1078734902,4578,1533710,12455547,266,True,0,0,0,0,0,2671821,15981663,81334025,186146940,266,5842,大盜陳AF號,1180772554,12439647,1378840894,460,-,1316879106,0,2005162,24,-,1407391,7307,5739,1616919465,1924495933
305973,RA-M,6307334,-,135,League of Order,-,189149,1604651917,2014166006,9068,1477350,15004729,266,True,886,0,0,0,141,3830144,17742695,129129320,257231460,266,-,Fᵃʳᵐᵉʳ Шᴵᴺ,1597717650,14999999,2203286861,555,-,1606874339,141,3385171,24,-,3823329,1027,5687,1512200580,1989091397
305973,RA-M,5726086,-,128,League of Order,-,53267,1269081394,1262655335,9252,1938620,14094178,266,True,12579047,78,8931,66379,31039,690271,11824622,130022721,209630680,266,148382,三歲就很酷採集號,1079982669,10714830,1242041429,460,1,970563315,97418,2359853,24,128368,2872596,12685474,2512,780995090,868120102
305973,RA-M,6446385,-,1372,League of Order,257,35254,3149774015,2364189903,20981,2143300,25850603,266,True,7732,4063,17891,1369391,203068,1242426,4617635,561197022,229695031,266,-,ᴰˢ RadiantV,2578794245,14430832,4536128656,1423,2,1517571772,1572459,4598721,24,109328,41927781,1602145,3284,2998837225,2263082640
305973,RA-M,5043295,-,548,League of Order,330,23893,1206804830,883889313,21294,1621130,15394344,266,True,10519,415,1065,421999,37889,4219876,12140457,260670360,181378056,266,460,๓๓Shin㋡,881678109,14739528,615801521,241,41,612333192,459888,3855227,24,12336,3675367,471887,1395,1268609389,914540450
305973,RA-M,7128792,123,986,League of Order,-,334758,1694762612,3085745675,7362,2114870,19669943,266,True,9504220,50127,126,112518,773931,3752258,6240860,311413101,617251444,266,34734,金池的袈裟柜,1300120559,17512850,2647078133,807,18,2009869648,886449,4516930,24,1720975,24774960,10458931,7863,1949894351,3318499653
305973,RA-M,5869419,16,162,League of Order,-,276575,345116703,1020203325,10115,2134230,14972511,266,True,1504210,1989957,3194683,1101677,1382,3203482,17608647,105227763,260138797,266,-,Aulie,230854412,14972511,-,-,12,680278815,1103059,3765380,24,10789,3822000,7798123,9937,273816399,1034546425
305973,RA-M,6381413,36,513,League of Order,90,600,466631589,241593040,16787,2446040,14392403,266,True,32233,89700,140190,198865,899,3215154,11003555,95014474,40023300,266,-,拉拉山小小皇后,272348026,14392403,250000,2,24,131975240,199764,2349796,24,10900,4020365,463749,6746,460797756,236597540
312253,RA-D,6057966,-,3,League of Order,-,42198,1549123181,1882798706,5504,1031800,10749991,266,True,0,0,0,0,0,582550,17883615,73782563,211292150,266,-,little sp4nky G,643007760,10749991,1271295856,434,-,895460758,0,3077675,24,-,140011,282,,1018378173,1331109150
312253,RA-D,5816093,-,214,League of Order,-,65510,954628166,1501677006,9775,1519980,14718406,266,True,0,0,0,17027,15753,3718306,16748448,161526292,349615570,266,7463,呱呱三號,2444429538,14718406,2952901217,857,-,2252072335,32780,3664027,24,-,3366254,32780,7040,3396348685,3143688968
312253,RA-D,5853713,-,172,League of Order,-,68600,958372136,1511312102,9022,1611020,14475319,266,True,0,0,0,8493,2496,3731948,16748458,165879420,331039100,266,-,呱呱四號,2483884876,14475319,3000999013,876,-,2234750534,10989,3278638,24,-,2212446,10989,6941,3387563353,3154615318
312253,RA-D,6045358,14,319,League of Order,-,78479,1201520962,1512284260,13316,1818190,16316132,266,True,181671,72971,198998,47562,5835,3399861,16241133,118076754,329074537,266,1524,呱呱二號,2639868219,14998209,2727974578,944,11,2353331494,53397,3734800,24,16841,3669740,507455,11060,3738208236,2869381501
312253,RA-D,6170503,19,920,League of Order,8,45565,3947412964,2670655392,22977,1774350,15112584,266,True,2072651,165958,475102,3336168,515931,3808523,2568856,157775974,96186350,266,11400,Pişmaniye,3433833200,14422616,5421590064,1908,45,1529644435,3852099,2669240,24,1139058,53138841,6579674,2902,2360529216,1250828215
312253,RA-D,6912229,20,502,League of Order,-,32848,1902322163,1741180676,14445,1895290,15104758,266,True,232050,428210,73353,47802,186250,279976,11821341,176255288,324697340,266,5058,LouisFarm,1044680859,14491334,831704770,261,11,1024465655,234052,5403839,24,44,8531566,967665,6325,878000887,1206954301
312253,RA-D,6762632,32,1041,League of Order,289,1550,711235631,63944830,24202,2161700,16408598,266,True,905407,830239,575036,799753,32314,1407141,10908044,134554289,13575740,266,-,Diuuufarme2,601749611,14026263,10475000,9,132,38979880,832067,3694790,24,7917,9554876,3152171,9532,815769774,62833830
312253,RA-D,7126039,33,813,League of Order,50,25992,1800768764,1757327669,17658,2049970,15287146,266,True,767678,1321415,1380614,137626,159848,254816,10419417,170499139,319491270,266,1592,FarmLouis1,1078470679,14965294,817796254,250,44,1053508215,297474,5534469,24,39301,10266992,3793114,7621,927715883,1209776715
312253,RA-D,6486960,44,2138,League of Order,367,,251015457,71427149,13438,2164770,17442214,266,True,779754,509787,211729,2349418,134746,2195829,1727601,132473232,21783615,266,-,Trooper05,543197971,15401830,58671797,20,48,34869495,2484164,4554271,24,47225,21804615,4014207,11690,280228884,72606210
312253,RA-D,6045808,7,385,League of Order,-,80510,1218830450,1516248710,15383,1843900,16451901,266,True,195139,43829,261523,71891,17395,2995757,16241096,116287022,330038554,266,8469,呱呱一號,2692970662,14613619,2730355392,961,10,2437152966,89286,3728154,24,11305,4504351,589985,11106,3716220233,2896954952
327183,~OH~,7961471,-,26,League of Order,-,53392,1796168447,2171718061,6112,869900,15322316,266,True,0,0,0,0,0,1325802,13064989,310897989,319334250,266,-,FᴬᴿᴹᴱᴿHAM411ᴮ,443933257,14970041,602074257,200,1,842596629,0,4812868,24,-,192846,-,312,1151759472,1653782110
